author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
А101,developer,https://www.cian.ru/sale/flat/295067430/,Москва,sale,flat,5,9,1,33.9,-1,0,7284025.0,,,2,Толстопальцево,Родные кварталы ЖК
Московский Риэлторский Центр,real_estate_agent,https://www.cian.ru/sale/flat/301158947/,Москва,sale,flat,4,17,1,37.9,-1,0,9800000.0,Северное Бутово,Куликовская ,7,Бульвар Дмитрия Донского,
Группа Аквилон,developer,https://www.cian.ru/sale/flat/291011436/,Москва,sale,flat,18,28,1,32.1,-1,0,19184409.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301384971/,Москва,sale,flat,22,32,1,39.6,-1,0,12300000.0,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
А101,developer,https://www.cian.ru/sale/flat/296804455/,Москва,sale,flat,6,11,1,34.6,-1,0,9029259.0,,,,Бунинская аллея,Дзен-кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301184666/,Москва,sale,flat,12,22,1,45.0,-1,0,22500000.0,Тропарево-Никулино,Озерная ,35,Озёрная,Пикассо
Группа Аквилон,developer,https://www.cian.ru/sale/flat/301688509/,Москва,sale,flat,12,28,1,37.57,-1,0,13253253.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300206672/,Москва,sale,flat,9,19,1,35.4,-1,0,16800000.0,Солнцево,Производственная ,10к1,Солнцево,Лучи
А101,developer,https://www.cian.ru/sale/flat/299534505/,Москва,sale,flat,9,13,1,38.4,-1,0,10067921.0,,,,Бунинская аллея,Скандинавия
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/296063154/,Москва,sale,flat,2,14,1,47.6,-1,0,21000000.0,Преображенское,Краснобогатырская ,90С2,Преображенская площадь,Наследие
А101,developer,https://www.cian.ru/sale/flat/290984578/,Москва,sale,flat,6,16,1,33.3,-1,0,10296741.0,,,,Коммунарка,Скандинавия
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/297661462/,Москва,sale,flat,23,25,1,36.0,-1,0,17600000.0,Фили-Давыдково,Кастанаевская ,65,Кунцевская,
А101,developer,https://www.cian.ru/sale/flat/298496036/,Москва,sale,flat,7,10,1,33.3,-1,0,10481571.0,,,2.4,Бунинская аллея,Дзен-кварталы ЖК
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/299396300/,Москва,sale,flat,8,18,1,36.9,-1,0,12290000.0,Северный,бульвар Академика Ландау,5к2,Физтех,
А101,developer,https://www.cian.ru/sale/flat/296804873/,Москва,sale,flat,6,13,1,37.7,-1,0,10460708.0,,,6.1.1,Ольховая,Дзен-кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299732160/,Москва,sale,flat,8,9,1,39.7,-1,0,10760000.0,Перово,1-я Владимирская ,18К5,Перово,
А101,developer,https://www.cian.ru/sale/flat/296534491/,Москва,sale,flat,16,17,1,36.5,-1,0,10359542.0,,,7.1,Бунинская аллея,Бунинские Кварталы ЖК
Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/298602064/,Москва,sale,flat,12,14,1,40.0,-1,0,9700000.0,, Фитаревская,6,Коммунарка,Аквилон PARK
А101,developer,https://www.cian.ru/sale/flat/296534252/,Москва,sale,flat,3,17,1,35.4,-1,0,9790790.0,,,7.1,Бунинская аллея,Бунинские Кварталы ЖК
Марина Климова,realtor,https://www.cian.ru/sale/flat/300027066/,Москва,sale,flat,2,14,1,34.3,-1,0,9100000.0,Старое Крюково,Зеленоград,к830,Зеленоград — Крюково,
А101,developer,https://www.cian.ru/sale/flat/275545820/,Москва,sale,flat,12,12,1,31.1,-1,0,12482196.0,,,к35.2.3,Улица Скобелевская,Скандинавия ЖК
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/296043335/,Москва,sale,flat,2,29,1,46.0,-1,0,19200000.0,Даниловский,Восточная ,4Ак1,Автозаводская,RiverSky
Инград,developer,https://www.cian.ru/sale/flat/300631352/,Москва,sale,flat,2,22,1,36.2,-1,0,8958899.0,,,к5,Саларьево,Филатов Луг ЖК
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/298838173/,Москва,sale,flat,2,15,1,48.8,-1,0,12700000.0,Бирюлево Восточное,6-я Радиальная ,5к1,Царицыно,Царицыно
А101,developer,https://www.cian.ru/sale/flat/301592805/,Москва,sale,flat,5,15,1,38.7,-1,0,10476929.0,,,,Коммунарка,Деснаречье ЖК
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298254403/,Москва,sale,flat,4,33,1,42.9,-1,0,23900000.0,Останкинский, Годовикова,11к2,Алексеевская,iLove
Инград,developer,https://www.cian.ru/sale/flat/287483111/,Москва,sale,flat,3,19,1,57.14,-1,0,29900635.0,Даниловский,Г мкр,1,,Форивер ЖК
Акрополь,real_estate_agent,https://www.cian.ru/sale/flat/297937991/,Москва,sale,flat,4,12,1,40.6,-1,0,9500000.0,Косино-Ухтомский,Святоозерская ,11,Лухмановская,
А101,developer,https://www.cian.ru/sale/flat/279712793/,Москва,sale,flat,8,10,1,37.4,-1,0,12520627.0,,,1.2,Коммунарка,Дзен-кварталы ЖК
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/299426713/,Москва,sale,flat,11,17,1,37.8,-1,0,11300000.0,Солнцево,Солнцевский проспект,19,Солнцево,
Группа Аквилон,developer,https://www.cian.ru/sale/flat/301688515/,Москва,sale,flat,13,28,1,36.74,-1,0,13075341.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301379769/,Москва,sale,flat,16,17,1,30.9,-1,0,8500000.0,Бирюлево Восточное,6-я Радиальная ,7,Царицыно,Царицыно-2
Группа Аквилон,developer,https://www.cian.ru/sale/flat/301688544/,Москва,sale,flat,27,28,1,36.47,-1,0,15090046.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
Friends,real_estate_agent,https://www.cian.ru/sale/flat/300814999/,Москва,sale,flat,16,22,1,74.4,-1,0,41500000.0,Тропарево-Никулино,проспект Вернадского,92,Тропарёво,
А101,developer,https://www.cian.ru/sale/flat/280245518/,Москва,sale,flat,8,10,1,37.4,-1,0,10537744.0,,,2.4,Бунинская аллея,Дзен-кварталы ЖК
Акрополь,real_estate_agent,https://www.cian.ru/sale/flat/299329067/,Москва,sale,flat,24,24,1,39.1,-1,0,13500000.0,Метрогородок,Тагильская ,4А,Бульвар Рокоссовского,Сиреневый парк
А101,developer,https://www.cian.ru/sale/flat/278068397/,Москва,sale,flat,15,15,1,36.3,-1,0,13200867.0,,,,Улица Скобелевская,Скандинавия
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301310418/,Москва,sale,flat,4,16,1,37.1,-1,0,10500000.0,Некрасовка, Вертолетчиков,2Ак3,Некрасовка,В Некрасовке-2 (1 очередь)
А101,developer,https://www.cian.ru/sale/flat/295212342/,Москва,sale,flat,13,22,1,33.7,-1,0,8319751.0,,,5.1,Улица Горчакова,Бунинские Кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301065726/,Москва,sale,flat,9,17,1,38.0,-1,0,21600000.0,Можайский, Красных Зорь,33А,Рабочий посёлок,Манифест
А101,developer,https://www.cian.ru/sale/flat/279712392/,Москва,sale,flat,10,10,1,33.2,-1,0,10356160.0,,,1.4,Коммунарка,Дзен-кварталы ЖК
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/299071770/,Москва,sale,flat,17,21,1,42.0,-1,0,21990000.0,Алексеевский,Новоалексеевская ,16к2,Алексеевская,Серебряный фонтан
Инград,developer,https://www.cian.ru/sale/flat/300383542/,Москва,sale,flat,15,22,1,28.9,-1,0,7565136.0,,,к6,Саларьево,Филатов Луг ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301593901/,Москва,sale,flat,4,9,1,37.0,-1,0,9900000.0,, Николо-Хованская,22,Прокшино,Николин Парк
Группа Аквилон,developer,https://www.cian.ru/sale/flat/300612638/,Москва,sale,flat,26,28,1,37.2,-1,0,25331675.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/292983798/,Москва,sale,flat,18,21,1,35.0,-1,0,13950000.0,, Родниковая,30к3,Саларьево,Румянцево-Парк
А101,developer,https://www.cian.ru/sale/flat/292495042/,Москва,sale,flat,7,15,1,34.5,-1,0,12661820.0,,,,Улица Скобелевская,Скандинавия
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/294163998/,Москва,sale,flat,12,14,1,38.8,-1,0,14050000.0,Южнопортовый,Шарикоподшипниковская ,18,Дубровка,
А101,developer,https://www.cian.ru/sale/flat/297483137/,Москва,sale,flat,2,8,1,35.7,-1,0,8266086.0,,,6.1,Бунинская аллея,Бунинские Кварталы ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301036306/,Москва,sale,flat,8,9,1,38.0,-1,0,11590000.0,Лосиноостровский,Норильская ,3,Медведково,
Донстрой,developer,https://www.cian.ru/sale/flat/300357701/,Москва,sale,flat,6,16,1,44.0,-1,0,25176800.0,Хорошево-Мневники,Жилой комплекс остров,6-й кв-л,Терехово ,Остров
Лидия Ортнер,realtor,https://www.cian.ru/sale/flat/295022763/,Москва,sale,flat,7,15,1,43.7,-1,0,10300000.0,, Кварцевая,2к3,Прокшино,
А101,developer,https://www.cian.ru/sale/flat/295211906/,Москва,sale,flat,14,18,1,36.3,-1,0,10135684.0,,,5.1,Бунинская аллея,Бунинские Кварталы ЖК
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298699959/,Москва,sale,flat,6,17,1,31.0,-1,0,9300000.0,Некрасовка, Вертолетчиков,4к7,Некрасовка,Некрасовка
А101,developer,https://www.cian.ru/sale/flat/300767538/,Москва,sale,flat,5,19,1,36.7,-1,0,8392666.0,,,,Бунинская аллея,Бунинские кварталы
MFC Capital,real_estate_agent,https://www.cian.ru/sale/flat/301175732/,Москва,sale,flat,9,22,1,42.3,-1,0,23500000.0,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
А101,developer,https://www.cian.ru/sale/flat/275545802/,Москва,sale,flat,11,12,1,32.9,-1,0,13327053.0,,,к35.2.3,Коммунарка,Скандинавия ЖК
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/298046983/,Москва,sale,flat,15,25,1,34.4,-1,0,19500000.0,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
Regions Development,developer,https://www.cian.ru/sale/flat/301623892/,Москва,sale,flat,17,17,1,42.72,-1,0,27028430.0,Преображенское,Жилой комплекс Преображенская площадь,,Преображенская площадь,Преображенская площадь
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/298089306/,Москва,sale,flat,16,21,1,43.0,-1,0,22500000.0,Алексеевский,Новоалексеевская ,16к2,Алексеевская,Серебряный фонтан
Sezar Group,developer,https://www.cian.ru/sale/flat/300780242/,Москва,sale,flat,2,22,1,36.3,-1,0,9982500.0,,бульвар Андрея Тарковского,10,Рассказовка,Рассказово
ФСК Агент,real_estate_agent,https://www.cian.ru/sale/flat/295815762/,Москва,sale,flat,28,44,1,37.9,-1,0,14300000.0,Покровское-Стрешнево,Строительный проезд,9С6,Трикотажная,Sky Garden
Группа Аквилон,developer,https://www.cian.ru/sale/flat/299472942/,Москва,sale,flat,5,23,1,49.8,-1,0,21819113.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/293949492/,Москва,sale,flat,4,38,1,36.7,-1,0,22500000.0,Ростокино,,,Ботанический сад,Режиссер ЖК
Инград,developer,https://www.cian.ru/sale/flat/301397017/,Москва,sale,flat,4,12,1,26.7,-1,0,8154061.0,,,к6,Саларьево,Филатов Луг ЖК
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301735476/,Москва,sale,flat,6,24,1,40.1,-1,0,11900000.0,Нагорный,Варшавское шоссе,100к1,Варшавская,
А101,developer,https://www.cian.ru/sale/flat/296819747/,Москва,sale,flat,9,11,1,35.6,-1,0,9616216.0,,,,Коммунарка,Дзен-кварталы ЖК
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/300501002/,Москва,sale,flat,3,12,1,35.0,-1,0,10100000.0,Западное Дегунино, Ивана Сусанина,4К1,Моссельмаш,
Самолет,developer,https://www.cian.ru/sale/flat/298019020/,Москва,sale,flat,33,40,1,62.75,-1,0,52978261.0,Раменки,,к3,Поклонная,Нова ЖК
САМОЛЕТ ПЛЮС,real_estate_agent,https://www.cian.ru/sale/flat/300043698/,Москва,sale,flat,8,17,1,38.1,-1,0,9700000.0,Кузьминки,Волжский бульвар,31К1,Кузьминки,
